,Image,Sentiment
14580,./negative_aug/image-4215.png,Negative
14581,./negative_aug/image-4216.png,Negative
14582,./negative_aug/image-4217.png,Negative
14583,./negative_aug/image-4218.png,Negative
14584,./negative_aug/image-4219.png,Negative
14585,./negative_aug/image-4220.png,Negative
14586,./negative_aug/image-4221.png,Negative
14587,./negative_aug/image-4222.png,Negative
14588,./negative_aug/image-4223.png,Negative
14589,./negative_aug/image-4224.png,Negative
14590,./negative_aug/image-4225.png,Negative
14591,./negative_aug/image-4226.png,Negative
14592,./negative_aug/image-4227.png,Negative
14593,./negative_aug/image-4228.png,Negative
14594,./negative_aug/image-4229.png,Negative
14595,./negative_aug/image-4230.png,Negative
14596,./negative_aug/image-4231.png,Negative
14597,./negative_aug/image-4232.png,Negative
14598,./negative_aug/image-4233.png,Negative
14599,./negative_aug/image-4234.png,Negative
14600,./negative_aug/image-4235.png,Negative
14601,./negative_aug/image-4236.png,Negative
14602,./negative_aug/image-4237.png,Negative
14603,./negative_aug/image-4238.png,Negative
14604,./negative_aug/image-4239.png,Negative
14605,./negative_aug/image-4240.png,Negative
14606,./negative_aug/image-4241.png,Negative
14607,./negative_aug/image-4242.png,Negative
14608,./negative_aug/image-4243.png,Negative
14609,./negative_aug/image-4244.png,Negative
14610,./negative_aug/image-4245.png,Negative
14611,./negative_aug/image-4246.png,Negative
14612,./negative_aug/image-4247.png,Negative
14613,./negative_aug/image-4248.png,Negative
14614,./negative_aug/image-4249.png,Negative
14615,./negative_aug/image-4250.png,Negative
14616,./negative_aug/image-4251.png,Negative
14617,./negative_aug/image-4252.png,Negative
14618,./negative_aug/image-4253.png,Negative
14619,./negative_aug/image-4254.png,Negative
14620,./negative_aug/image-4255.png,Negative
14621,./negative_aug/image-4256.png,Negative
14622,./negative_aug/image-4257.png,Negative
14623,./negative_aug/image-4258.png,Negative
14624,./negative_aug/image-4259.png,Negative
14625,./negative_aug/image-4260.png,Negative
14626,./negative_aug/image-4261.png,Negative
14627,./negative_aug/image-4262.png,Negative
14628,./negative_aug/image-4263.png,Negative
14629,./negative_aug/image-4264.png,Negative
14630,./negative_aug/image-4265.png,Negative
14631,./negative_aug/image-4266.png,Negative
14632,./negative_aug/image-4267.png,Negative
14633,./negative_aug/image-4268.png,Negative
14634,./negative_aug/image-4269.png,Negative
14635,./negative_aug/image-4270.png,Negative
14636,./negative_aug/image-4271.png,Negative
14637,./negative_aug/image-4272.png,Negative
14638,./negative_aug/image-4273.png,Negative
14639,./negative_aug/image-4274.png,Negative
14640,./negative_aug/image-4275.png,Negative
14641,./negative_aug/image-4276.png,Negative
14642,./negative_aug/image-4277.png,Negative
14643,./negative_aug/image-4278.png,Negative
14644,./negative_aug/image-4279.png,Negative
14645,./negative_aug/image-4280.png,Negative
14646,./negative_aug/image-4281.png,Negative
14647,./negative_aug/image-4282.png,Negative
14648,./negative_aug/image-4283.png,Negative
14649,./negative_aug/image-4284.png,Negative
14650,./negative_aug/image-4285.png,Negative
14651,./negative_aug/image-4286.png,Negative
14652,./negative_aug/image-4287.png,Negative
14653,./negative_aug/image-4288.png,Negative
14654,./negative_aug/image-4289.png,Negative
14655,./negative_aug/image-4290.png,Negative
14656,./negative_aug/image-4291.png,Negative
14657,./negative_aug/image-4292.png,Negative
14658,./negative_aug/image-4293.png,Negative
14659,./negative_aug/image-4294.png,Negative
14660,./negative_aug/image-4295.png,Negative
14661,./negative_aug/image-4296.png,Negative
14662,./negative_aug/image-4297.png,Negative
14663,./negative_aug/image-4298.png,Negative
14664,./negative_aug/image-4299.png,Negative
14665,./negative_aug/image-4300.png,Negative
14666,./negative_aug/image-4301.png,Negative
14667,./negative_aug/image-4302.png,Negative
14668,./negative_aug/image-4303.png,Negative
14669,./negative_aug/image-4304.png,Negative
14670,./negative_aug/image-4305.png,Negative
14671,./negative_aug/image-4306.png,Negative
14672,./negative_aug/image-4307.png,Negative
14673,./negative_aug/image-4308.png,Negative
14674,./negative_aug/image-4309.png,Negative
14675,./negative_aug/image-4310.png,Negative
14676,./negative_aug/image-4311.png,Negative
14677,./negative_aug/image-4312.png,Negative
14678,./negative_aug/image-4313.png,Negative
14679,./negative_aug/image-4314.png,Negative
14680,./negative_aug/image-4315.png,Negative
14681,./negative_aug/image-4316.png,Negative
14682,./negative_aug/image-4317.png,Negative
14683,./negative_aug/image-4318.png,Negative
14684,./negative_aug/image-4319.png,Negative
14685,./negative_aug/image-4320.png,Negative
14686,./negative_aug/image-4321.png,Negative
14687,./negative_aug/image-4322.png,Negative
14688,./negative_aug/image-4323.png,Negative
14689,./negative_aug/image-4324.png,Negative
14690,./negative_aug/image-4325.png,Negative
14691,./negative_aug/image-4326.png,Negative
14692,./negative_aug/image-4327.png,Negative
14693,./negative_aug/image-4328.png,Negative
14694,./negative_aug/image-4329.png,Negative
14695,./negative_aug/image-4330.png,Negative
14696,./negative_aug/image-4331.png,Negative
14697,./negative_aug/image-4332.png,Negative
14698,./negative_aug/image-4333.png,Negative
14699,./negative_aug/image-4334.png,Negative
14700,./negative_aug/image-4335.png,Negative
14701,./negative_aug/image-4336.png,Negative
14702,./negative_aug/image-4337.png,Negative
14703,./negative_aug/image-4338.png,Negative
14704,./negative_aug/image-4339.png,Negative
14705,./negative_aug/image-4340.png,Negative
14706,./negative_aug/image-4341.png,Negative
14707,./negative_aug/image-4342.png,Negative
14708,./negative_aug/image-4343.png,Negative
14709,./negative_aug/image-4344.png,Negative
14710,./negative_aug/image-4345.png,Negative
14711,./negative_aug/image-4346.png,Negative
14712,./negative_aug/image-4347.png,Negative
14713,./negative_aug/image-4348.png,Negative
14714,./negative_aug/image-4349.png,Negative
14715,./negative_aug/image-4350.png,Negative
14716,./negative_aug/image-4351.png,Negative
14717,./negative_aug/image-4352.png,Negative
14718,./negative_aug/image-4353.png,Negative
14719,./negative_aug/image-4354.png,Negative
14720,./negative_aug/image-4355.png,Negative
14721,./negative_aug/image-4356.png,Negative
14722,./negative_aug/image-4357.png,Negative
14723,./negative_aug/image-4358.png,Negative
14724,./negative_aug/image-4359.png,Negative
14725,./negative_aug/image-4360.png,Negative
14726,./negative_aug/image-4361.png,Negative
14727,./negative_aug/image-4362.png,Negative
14728,./negative_aug/image-4363.png,Negative
14729,./negative_aug/image-4364.png,Negative
14730,./negative_aug/image-4365.png,Negative
14731,./negative_aug/image-4366.png,Negative
14732,./negative_aug/image-4367.png,Negative
14733,./negative_aug/image-4368.png,Negative
14734,./negative_aug/image-4369.png,Negative
14735,./negative_aug/image-4370.png,Negative
14736,./negative_aug/image-4371.png,Negative
14737,./negative_aug/image-4372.png,Negative
14738,./negative_aug/image-4373.png,Negative
14739,./negative_aug/image-4374.png,Negative
14740,./negative_aug/image-4375.png,Negative
14741,./negative_aug/image-4376.png,Negative
14742,./negative_aug/image-4377.png,Negative
14743,./negative_aug/image-4378.png,Negative
14744,./negative_aug/image-4379.png,Negative
14745,./negative_aug/image-4380.png,Negative
14746,./negative_aug/image-4381.png,Negative
14747,./negative_aug/image-4382.png,Negative
14748,./negative_aug/image-4383.png,Negative
14749,./negative_aug/image-4384.png,Negative
14750,./negative_aug/image-4385.png,Negative
14751,./negative_aug/image-4386.png,Negative
14752,./negative_aug/image-4387.png,Negative
14753,./negative_aug/image-4388.png,Negative
14754,./negative_aug/image-4389.png,Negative
14755,./negative_aug/image-4390.png,Negative
14756,./negative_aug/image-4391.png,Negative
14757,./negative_aug/image-4392.png,Negative
14758,./negative_aug/image-4393.png,Negative
14759,./negative_aug/image-4394.png,Negative
14760,./negative_aug/image-4395.png,Negative
14761,./negative_aug/image-4396.png,Negative
14762,./negative_aug/image-4397.png,Negative
14763,./negative_aug/image-4398.png,Negative
14764,./negative_aug/image-4399.png,Negative
14765,./negative_aug/image-4400.png,Negative
14766,./negative_aug/image-4401.png,Negative
14767,./negative_aug/image-4402.png,Negative
14768,./negative_aug/image-4403.png,Negative
14769,./negative_aug/image-4404.png,Negative
14770,./negative_aug/image-4405.png,Negative
14771,./negative_aug/image-4406.png,Negative
14772,./negative_aug/image-4407.png,Negative
14773,./negative_aug/image-4408.png,Negative
14774,./negative_aug/image-4409.png,Negative
14775,./negative_aug/image-4410.png,Negative
14776,./negative_aug/image-4411.png,Negative
14777,./negative_aug/image-4412.png,Negative
14778,./negative_aug/image-4413.png,Negative
14779,./negative_aug/image-4414.png,Negative
14780,./negative_aug/image-4415.png,Negative
14781,./negative_aug/image-4416.png,Negative
14782,./negative_aug/image-4417.png,Negative
14783,./negative_aug/image-4418.png,Negative
14784,./negative_aug/image-4419.png,Negative
14785,./negative_aug/image-4420.png,Negative
14786,./negative_aug/image-4421.png,Negative
14787,./negative_aug/image-4422.png,Negative
14788,./negative_aug/image-4423.png,Negative
14789,./negative_aug/image-4424.png,Negative
14790,./negative_aug/image-4425.png,Negative
14791,./negative_aug/image-4426.png,Negative
14792,./negative_aug/image-4427.png,Negative
14793,./negative_aug/image-4428.png,Negative
14794,./negative_aug/image-4429.png,Negative
14795,./negative_aug/image-4430.png,Negative
14796,./negative_aug/image-4431.png,Negative
14797,./negative_aug/image-4432.png,Negative
14798,./negative_aug/image-4433.png,Negative
14799,./negative_aug/image-4434.png,Negative
14800,./negative_aug/image-4435.png,Negative
14801,./negative_aug/image-4436.png,Negative
14802,./negative_aug/image-4437.png,Negative
14803,./negative_aug/image-4438.png,Negative
14804,./negative_aug/image-4439.png,Negative
14805,./negative_aug/image-4440.png,Negative
14806,./negative_aug/image-4441.png,Negative
14807,./negative_aug/image-4442.png,Negative
14808,./negative_aug/image-4443.png,Negative
14809,./negative_aug/image-4444.png,Negative
14810,./negative_aug/image-4445.png,Negative
14811,./negative_aug/image-4446.png,Negative
14812,./negative_aug/image-4447.png,Negative
14813,./negative_aug/image-4448.png,Negative
14814,./negative_aug/image-4449.png,Negative
14815,./negative_aug/image-4450.png,Negative
14816,./negative_aug/image-4451.png,Negative
14817,./negative_aug/image-4452.png,Negative
14818,./negative_aug/image-4453.png,Negative
14819,./negative_aug/image-4454.png,Negative
14820,./negative_aug/image-4455.png,Negative
14821,./negative_aug/image-4456.png,Negative
14822,./negative_aug/image-4457.png,Negative
14823,./negative_aug/image-4458.png,Negative
14824,./negative_aug/image-4459.png,Negative
14825,./negative_aug/image-4460.png,Negative
14826,./negative_aug/image-4461.png,Negative
14827,./negative_aug/image-4462.png,Negative
14828,./negative_aug/image-4463.png,Negative
14829,./negative_aug/image-4464.png,Negative
14830,./negative_aug/image-4465.png,Negative
14831,./negative_aug/image-4466.png,Negative
14832,./negative_aug/image-4467.png,Negative
14833,./negative_aug/image-4468.png,Negative
14834,./negative_aug/image-4469.png,Negative
14835,./negative_aug/image-4470.png,Negative
14836,./negative_aug/image-4471.png,Negative
14837,./negative_aug/image-4472.png,Negative
14838,./negative_aug/image-4473.png,Negative
14839,./negative_aug/image-4474.png,Negative
14840,./negative_aug/image-4475.png,Negative
14841,./negative_aug/image-4476.png,Negative
14842,./negative_aug/image-4477.png,Negative
14843,./negative_aug/image-4478.png,Negative
14844,./negative_aug/image-4479.png,Negative
14845,./negative_aug/image-4480.png,Negative
14846,./negative_aug/image-4481.png,Negative
14847,./negative_aug/image-4482.png,Negative
14848,./negative_aug/image-4483.png,Negative
14849,./negative_aug/image-4484.png,Negative
14850,./negative_aug/image-4485.png,Negative
14851,./negative_aug/image-4486.png,Negative
14852,./negative_aug/image-4487.png,Negative
14853,./negative_aug/image-4488.png,Negative
14854,./negative_aug/image-4489.png,Negative
14855,./negative_aug/image-4490.png,Negative
14856,./negative_aug/image-4491.png,Negative
14857,./negative_aug/image-4492.png,Negative
14858,./negative_aug/image-4493.png,Negative
14859,./negative_aug/image-4494.png,Negative
14860,./negative_aug/image-4495.png,Negative
14861,./negative_aug/image-4496.png,Negative
14862,./negative_aug/image-4497.png,Negative
14863,./negative_aug/image-4498.png,Negative
14864,./negative_aug/image-4499.png,Negative
14865,./negative_aug/image-4500.png,Negative
14866,./negative_aug/image-4501.png,Negative
14867,./negative_aug/image-4502.png,Negative
14868,./negative_aug/image-4503.png,Negative
14869,./negative_aug/image-4504.png,Negative
14870,./negative_aug/image-4505.png,Negative
14871,./negative_aug/image-4506.png,Negative
14872,./negative_aug/image-4507.png,Negative
14873,./negative_aug/image-4508.png,Negative
14874,./negative_aug/image-4509.png,Negative
14875,./negative_aug/image-4510.png,Negative
14876,./negative_aug/image-4511.png,Negative
14877,./negative_aug/image-4512.png,Negative
14878,./negative_aug/image-4513.png,Negative
14879,./negative_aug/image-4514.png,Negative
14880,./negative_aug/image-4515.png,Negative
14881,./negative_aug/image-4516.png,Negative
14882,./negative_aug/image-4517.png,Negative
14883,./negative_aug/image-4518.png,Negative
14884,./negative_aug/image-4519.png,Negative
14885,./negative_aug/image-4520.png,Negative
14886,./negative_aug/image-4521.png,Negative
14887,./negative_aug/image-4522.png,Negative
14888,./negative_aug/image-4523.png,Negative
14889,./negative_aug/image-4524.png,Negative
14890,./negative_aug/image-4525.png,Negative
14891,./negative_aug/image-4526.png,Negative
14892,./negative_aug/image-4527.png,Negative
14893,./negative_aug/image-4528.png,Negative
14894,./negative_aug/image-4529.png,Negative
14895,./negative_aug/image-4530.png,Negative
14896,./negative_aug/image-4531.png,Negative
14897,./negative_aug/image-4532.png,Negative
14898,./negative_aug/image-4533.png,Negative
14899,./negative_aug/image-4534.png,Negative
14900,./negative_aug/image-4535.png,Negative
14901,./negative_aug/image-4536.png,Negative
14902,./negative_aug/image-4537.png,Negative
14903,./negative_aug/image-4538.png,Negative
14904,./negative_aug/image-4539.png,Negative
14905,./negative_aug/image-4540.png,Negative
14906,./negative_aug/image-4541.png,Negative
14907,./negative_aug/image-4542.png,Negative
14908,./negative_aug/image-4543.png,Negative
14909,./negative_aug/image-4544.png,Negative
14910,./negative_aug/image-4545.png,Negative
14911,./negative_aug/image-4546.png,Negative
14912,./negative_aug/image-4547.png,Negative
14913,./negative_aug/image-4548.png,Negative
14914,./negative_aug/image-4549.png,Negative
14915,./negative_aug/image-4550.png,Negative
14916,./negative_aug/image-4551.png,Negative
14917,./negative_aug/image-4552.png,Negative
14918,./negative_aug/image-4553.png,Negative
14919,./negative_aug/image-4554.png,Negative
14920,./negative_aug/image-4555.png,Negative
14921,./negative_aug/image-4556.png,Negative
14922,./negative_aug/image-4557.png,Negative
14923,./negative_aug/image-4558.png,Negative
14924,./negative_aug/image-4559.png,Negative
14925,./negative_aug/image-4560.png,Negative
14926,./negative_aug/image-4561.png,Negative
14927,./negative_aug/image-4562.png,Negative
14928,./negative_aug/image-4563.png,Negative
14929,./negative_aug/image-4564.png,Negative
14930,./negative_aug/image-4565.png,Negative
14931,./negative_aug/image-4566.png,Negative
14932,./negative_aug/image-4567.png,Negative
14933,./negative_aug/image-4568.png,Negative
14934,./negative_aug/image-4569.png,Negative
14935,./negative_aug/image-4570.png,Negative
14936,./negative_aug/image-4571.png,Negative
14937,./negative_aug/image-4572.png,Negative
14938,./negative_aug/image-4573.png,Negative
14939,./negative_aug/image-4574.png,Negative
14940,./negative_aug/image-4575.png,Negative
14941,./negative_aug/image-4576.png,Negative
14942,./negative_aug/image-4577.png,Negative
14943,./negative_aug/image-4578.png,Negative
14944,./negative_aug/image-4579.png,Negative
14945,./negative_aug/image-4580.png,Negative
14946,./negative_aug/image-4581.png,Negative
14947,./negative_aug/image-4582.png,Negative
14948,./negative_aug/image-4583.png,Negative
14949,./negative_aug/image-4584.png,Negative
14950,./negative_aug/image-4585.png,Negative
14951,./negative_aug/image-4586.png,Negative
14952,./negative_aug/image-4587.png,Negative
14953,./negative_aug/image-4588.png,Negative
14954,./negative_aug/image-4589.png,Negative
14955,./negative_aug/image-4590.png,Negative
14956,./negative_aug/image-4591.png,Negative
14957,./negative_aug/image-4592.png,Negative
14958,./negative_aug/image-4593.png,Negative
14959,./negative_aug/image-4594.png,Negative
14960,./negative_aug/image-4595.png,Negative
14961,./negative_aug/image-4596.png,Negative
14962,./negative_aug/image-4597.png,Negative
14963,./negative_aug/image-4598.png,Negative
14964,./negative_aug/image-4599.png,Negative
14965,./negative_aug/image-4600.png,Negative
14966,./negative_aug/image-4601.png,Negative
14967,./negative_aug/image-4602.png,Negative
14968,./negative_aug/image-4603.png,Negative
14969,./negative_aug/image-4604.png,Negative
14970,./negative_aug/image-4605.png,Negative
14971,./negative_aug/image-4606.png,Negative
14972,./negative_aug/image-4607.png,Negative
14973,./negative_aug/image-4608.png,Negative
14974,./negative_aug/image-4609.png,Negative
14975,./negative_aug/image-4610.png,Negative
14976,./negative_aug/image-4611.png,Negative
14977,./negative_aug/image-4612.png,Negative
14978,./negative_aug/image-4613.png,Negative
14979,./negative_aug/image-4614.png,Negative
14980,./negative_aug/image-4615.png,Negative
14981,./negative_aug/image-4616.png,Negative
14982,./negative_aug/image-4617.png,Negative
14983,./negative_aug/image-4618.png,Negative
14984,./negative_aug/image-4619.png,Negative
14985,./negative_aug/image-4620.png,Negative
14986,./negative_aug/image-4621.png,Negative
14987,./negative_aug/image-4622.png,Negative
14988,./negative_aug/image-4623.png,Negative
14989,./negative_aug/image-4624.png,Negative
14990,./negative_aug/image-4625.png,Negative
14991,./negative_aug/image-4626.png,Negative
14992,./negative_aug/image-4627.png,Negative
14993,./negative_aug/image-4628.png,Negative
14994,./negative_aug/image-4629.png,Negative
14995,./negative_aug/image-4630.png,Negative
14996,./negative_aug/image-4631.png,Negative
14997,./negative_aug/image-4632.png,Negative
14998,./negative_aug/image-4633.png,Negative
14999,./negative_aug/image-4634.png,Negative
15000,./negative_aug/image-4635.png,Negative
15001,./negative_aug/image-4636.png,Negative
15002,./negative_aug/image-4637.png,Negative
15003,./negative_aug/image-4638.png,Negative
15004,./negative_aug/image-4639.png,Negative
15005,./negative_aug/image-4640.png,Negative
15006,./negative_aug/image-4641.png,Negative
15007,./negative_aug/image-4642.png,Negative
15008,./negative_aug/image-4643.png,Negative
15009,./negative_aug/image-4644.png,Negative
15010,./negative_aug/image-4645.png,Negative
15011,./negative_aug/image-4646.png,Negative
15012,./negative_aug/image-4647.png,Negative
15013,./negative_aug/image-4648.png,Negative
15014,./negative_aug/image-4649.png,Negative
15015,./negative_aug/image-4650.png,Negative
15016,./negative_aug/image-4651.png,Negative
15017,./negative_aug/image-4652.png,Negative
15018,./negative_aug/image-4653.png,Negative
15019,./negative_aug/image-4654.png,Negative
15020,./negative_aug/image-4655.png,Negative
15021,./negative_aug/image-4656.png,Negative
15022,./negative_aug/image-4657.png,Negative
15023,./negative_aug/image-4658.png,Negative
15024,./negative_aug/image-4659.png,Negative
15025,./negative_aug/image-4660.png,Negative
15026,./negative_aug/image-4661.png,Negative
15027,./negative_aug/image-4662.png,Negative
15028,./negative_aug/image-4663.png,Negative
15029,./negative_aug/image-4664.png,Negative
15030,./negative_aug/image-4665.png,Negative
15031,./negative_aug/image-4666.png,Negative
15032,./negative_aug/image-4667.png,Negative
15033,./negative_aug/image-4668.png,Negative
15034,./negative_aug/image-4669.png,Negative
15035,./negative_aug/image-4670.png,Negative
15036,./negative_aug/image-4671.png,Negative
15037,./negative_aug/image-4672.png,Negative
15038,./negative_aug/image-4673.png,Negative
15039,./negative_aug/image-4674.png,Negative
15040,./negative_aug/image-4675.png,Negative
15041,./negative_aug/image-4676.png,Negative
15042,./negative_aug/image-4677.png,Negative
15043,./negative_aug/image-4678.png,Negative
15044,./negative_aug/image-4679.png,Negative
15045,./negative_aug/image-4680.png,Negative
15046,./negative_aug/image-4681.png,Negative
15047,./negative_aug/image-4682.png,Negative
15048,./negative_aug/image-4683.png,Negative
15049,./negative_aug/image-4684.png,Negative
15050,./negative_aug/image-4685.png,Negative
15051,./negative_aug/image-4686.png,Negative
15052,./negative_aug/image-4687.png,Negative
15053,./negative_aug/image-4688.png,Negative
15054,./negative_aug/image-4689.png,Negative
15055,./negative_aug/image-4690.png,Negative
15056,./negative_aug/image-4691.png,Negative
15057,./negative_aug/image-4692.png,Negative
15058,./negative_aug/image-4693.png,Negative
15059,./negative_aug/image-4694.png,Negative
15060,./negative_aug/image-4695.png,Negative
15061,./negative_aug/image-4696.png,Negative
15062,./negative_aug/image-4697.png,Negative
15063,./negative_aug/image-4698.png,Negative
15064,./negative_aug/image-4699.png,Negative
15065,./negative_aug/image-4700.png,Negative
15066,./negative_aug/image-4701.png,Negative
15067,./negative_aug/image-4702.png,Negative
15068,./negative_aug/image-4703.png,Negative
15069,./negative_aug/image-4704.png,Negative
15070,./negative_aug/image-4705.png,Negative
15071,./negative_aug/image-4706.png,Negative
15072,./negative_aug/image-4707.png,Negative
15073,./negative_aug/image-4708.png,Negative
15074,./negative_aug/image-4709.png,Negative
15075,./negative_aug/image-4710.png,Negative
15076,./negative_aug/image-4711.png,Negative
15077,./negative_aug/image-4712.png,Negative
15078,./negative_aug/image-4713.png,Negative
15079,./negative_aug/image-4714.png,Negative
15080,./negative_aug/image-4715.png,Negative
15081,./negative_aug/image-4716.png,Negative
15082,./negative_aug/image-4717.png,Negative
15083,./negative_aug/image-4718.png,Negative
15084,./negative_aug/image-4719.png,Negative
15085,./negative_aug/image-4720.png,Negative
15086,./negative_aug/image-4721.png,Negative
15087,./negative_aug/image-4722.png,Negative
15088,./negative_aug/image-4723.png,Negative
15089,./negative_aug/image-4724.png,Negative
15090,./negative_aug/image-4725.png,Negative
15091,./negative_aug/image-4726.png,Negative
15092,./negative_aug/image-4727.png,Negative
15093,./negative_aug/image-4728.png,Negative
15094,./negative_aug/image-4729.png,Negative
15095,./negative_aug/image-4730.png,Negative
15096,./negative_aug/image-4731.png,Negative
15097,./negative_aug/image-4732.png,Negative
15098,./negative_aug/image-4733.png,Negative
15099,./negative_aug/image-4734.png,Negative
15100,./negative_aug/image-4735.png,Negative
15101,./negative_aug/image-4736.png,Negative
15102,./negative_aug/image-4737.png,Negative
15103,./negative_aug/image-4738.png,Negative
15104,./negative_aug/image-4739.png,Negative
15105,./negative_aug/image-4740.png,Negative
15106,./negative_aug/image-4741.png,Negative
15107,./negative_aug/image-4742.png,Negative
15108,./negative_aug/image-4743.png,Negative
15109,./negative_aug/image-4744.png,Negative
15110,./negative_aug/image-4745.png,Negative
15111,./negative_aug/image-4746.png,Negative
15112,./negative_aug/image-4747.png,Negative
15113,./negative_aug/image-4748.png,Negative
15114,./negative_aug/image-4749.png,Negative
15115,./negative_aug/image-4750.png,Negative
15116,./negative_aug/image-4751.png,Negative
15117,./negative_aug/image-4752.png,Negative
15118,./negative_aug/image-4753.png,Negative
15119,./negative_aug/image-4754.png,Negative
15120,./negative_aug/image-4755.png,Negative
15121,./negative_aug/image-4756.png,Negative
15122,./negative_aug/image-4757.png,Negative
15123,./negative_aug/image-4758.png,Negative
15124,./negative_aug/image-4759.png,Negative
15125,./negative_aug/image-4760.png,Negative
15126,./negative_aug/image-4761.png,Negative
15127,./negative_aug/image-4762.png,Negative
15128,./negative_aug/image-4763.png,Negative
15129,./negative_aug/image-4764.png,Negative
15130,./negative_aug/image-4765.png,Negative
15131,./negative_aug/image-4766.png,Negative
15132,./negative_aug/image-4767.png,Negative
15133,./negative_aug/image-4768.png,Negative
15134,./negative_aug/image-4769.png,Negative
15135,./negative_aug/image-4770.png,Negative
15136,./negative_aug/image-4771.png,Negative
15137,./negative_aug/image-4772.png,Negative
15138,./negative_aug/image-4773.png,Negative
15139,./negative_aug/image-4774.png,Negative
15140,./negative_aug/image-4775.png,Negative
15141,./negative_aug/image-4776.png,Negative
15142,./negative_aug/image-4777.png,Negative
15143,./negative_aug/image-4778.png,Negative
15144,./negative_aug/image-4779.png,Negative
15145,./negative_aug/image-4780.png,Negative
15146,./negative_aug/image-4781.png,Negative
15147,./negative_aug/image-4782.png,Negative
15148,./negative_aug/image-4783.png,Negative
15149,./negative_aug/image-4784.png,Negative
15150,./negative_aug/image-4785.png,Negative
15151,./negative_aug/image-4786.png,Negative
15152,./negative_aug/image-4787.png,Negative
15153,./negative_aug/image-4788.png,Negative
15154,./negative_aug/image-4789.png,Negative
15155,./negative_aug/image-4790.png,Negative
15156,./negative_aug/image-4791.png,Negative
15157,./negative_aug/image-4792.png,Negative
15158,./negative_aug/image-4793.png,Negative
15159,./negative_aug/image-4794.png,Negative
15160,./negative_aug/image-4795.png,Negative
15161,./negative_aug/image-4796.png,Negative
15162,./negative_aug/image-4797.png,Negative
15163,./negative_aug/image-4798.png,Negative
15164,./negative_aug/image-4799.png,Negative
15165,./negative_aug/image-4800.png,Negative
15166,./negative_aug/image-4801.png,Negative
15167,./negative_aug/image-4802.png,Negative
15168,./negative_aug/image-4803.png,Negative
15169,./negative_aug/image-4804.png,Negative
15170,./negative_aug/image-4805.png,Negative
15171,./negative_aug/image-4806.png,Negative
15172,./negative_aug/image-4807.png,Negative
15173,./negative_aug/image-4808.png,Negative
15174,./negative_aug/image-4809.png,Negative
15175,./negative_aug/image-4810.png,Negative
15176,./negative_aug/image-4811.png,Negative
15177,./negative_aug/image-4812.png,Negative
15178,./negative_aug/image-4813.png,Negative
15179,./negative_aug/image-4814.png,Negative
15180,./negative_aug/image-4815.png,Negative
15181,./negative_aug/image-4816.png,Negative
15182,./negative_aug/image-4817.png,Negative
15183,./negative_aug/image-4818.png,Negative
15184,./negative_aug/image-4819.png,Negative
15185,./negative_aug/image-4820.png,Negative
15186,./negative_aug/image-4821.png,Negative
15187,./negative_aug/image-4822.png,Negative
15188,./negative_aug/image-4823.png,Negative
15189,./negative_aug/image-4824.png,Negative
15190,./negative_aug/image-4825.png,Negative
15191,./negative_aug/image-4826.png,Negative
15192,./negative_aug/image-4827.png,Negative
15193,./negative_aug/image-4828.png,Negative
15194,./negative_aug/image-4829.png,Negative
15195,./negative_aug/image-4830.png,Negative
15196,./negative_aug/image-4831.png,Negative
15197,./negative_aug/image-4832.png,Negative
15198,./negative_aug/image-4833.png,Negative
15199,./negative_aug/image-4834.png,Negative
15200,./negative_aug/image-4835.png,Negative
15201,./negative_aug/image-4836.png,Negative
15202,./negative_aug/image-4837.png,Negative
15203,./negative_aug/image-4838.png,Negative
15204,./negative_aug/image-4839.png,Negative
15205,./negative_aug/image-4840.png,Negative
15206,./negative_aug/image-4841.png,Negative
15207,./negative_aug/image-4842.png,Negative
15208,./negative_aug/image-4843.png,Negative
15209,./negative_aug/image-4844.png,Negative
15210,./negative_aug/image-4845.png,Negative
15211,./negative_aug/image-4846.png,Negative
15212,./negative_aug/image-4847.png,Negative
15213,./negative_aug/image-4848.png,Negative
15214,./negative_aug/image-4849.png,Negative
15215,./negative_aug/image-4850.png,Negative
15216,./negative_aug/image-4851.png,Negative
15217,./negative_aug/image-4852.png,Negative
15218,./negative_aug/image-4853.png,Negative
15219,./negative_aug/image-4854.png,Negative
15220,./negative_aug/image-4855.png,Negative
15221,./negative_aug/image-4856.png,Negative
15222,./negative_aug/image-4857.png,Negative
15223,./negative_aug/image-4858.png,Negative
15224,./negative_aug/image-4859.png,Negative
15225,./negative_aug/image-4860.png,Negative
15226,./negative_aug/image-4861.png,Negative
15227,./negative_aug/image-4862.png,Negative
15228,./negative_aug/image-4863.png,Negative
15229,./negative_aug/image-4864.png,Negative
15230,./negative_aug/image-4865.png,Negative
15231,./negative_aug/image-4866.png,Negative
15232,./negative_aug/image-4867.png,Negative
15233,./negative_aug/image-4868.png,Negative
15234,./negative_aug/image-4869.png,Negative
15235,./negative_aug/image-4870.png,Negative
15236,./negative_aug/image-4871.png,Negative
15237,./negative_aug/image-4872.png,Negative
15238,./negative_aug/image-4873.png,Negative
15239,./negative_aug/image-4874.png,Negative
15240,./negative_aug/image-4875.png,Negative
15241,./negative_aug/image-4876.png,Negative
15242,./negative_aug/image-4877.png,Negative
15243,./negative_aug/image-4878.png,Negative
15244,./negative_aug/image-4879.png,Negative
15245,./negative_aug/image-4880.png,Negative
